name	Astrocyte	Cortical_neuron	Dopaminergic_neuron	H9_differentiated_forebrain	H9_differentiated_mesenchymal	H9_differentiated_midbrain	iPSC_neuron	Neural_stem	Embryonic_stem	iPSC_cardiomyocyte	Endothelial	Biliosphere	Bronchial_epithelial	Colonic_epithelial	Islet_alpha	Islet_beta	Keratinocyte_epithelial	Mammary_epithelial	Prostate_epithelial	Renal_epithelial	Retinal_pigment_epithelial	Fibroblast	Smooth_muscle	Valve_interstitial	Mesangial	Myoblast	Myotube	Melanocyte	Corona_radiata	Cumulus_oophorus	Chondrocyte	Osteoblast	B_lymphocyte_CD77	B_lymphocyte_centroblast	B_lymphocyte_centrocyte	B_lymphocyte_memory	B_lymphocyte_naive	B_lymphocyte_pregerminal_center	Plasma	CD3_T_lymphocyte	CD4_T_lymphocyte	CD8_T_lymphocyte	Dendritic	Macrophage	Monocyte	CD14_monocyte	Platelet	Red_blood
hsa-miR-548i-1	1.387454635	2	9	4.742959544	12.80534646	6.839728266	0	5.352721905	13.68702664	0	0	0.273903113	0	7.624566353	0	0	0	2	0	0	4.083471807	1.648168665	0.362432555	0	3	0.5	0	0	4.145577958	1.447534518	0	0	0	0	0	0	0	0	0	3.087140432	0	1.673761534	0.205686916	0.455784019	1.218650358	0	0	0
hsa-miR-3650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5700	0	0	0	0	0.829097399	0	0	0	0	0	0	0	0	6.353805294	0	0	1.732319446	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6762-3p	0	0	0	0	0	0	0	0	0	0	0	0.367679083	0	0	2.026314033	0.269388092	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.824219346	0	0	0.075399318	16.81297386	0	0	0.455120241	0
hsa-miR-548q	0	2	2	1.087806777	1.5317661	0.715545074	1.053252624	2.413881307	0.901549913	16.45708267	0.732245816	1.380908464	1.746546071	2.682717791	1.593730138	1.130487907	3.085377543	2	2	0	2.603608655	1.253086688	0.859439828	0.224911034	0	0	0	0	2.763718639	1.176121796	1.483853999	0	9.536087909	1.139457003	2.903001994	0	1.540725694	2.041145872	1.400218994	4.209736953	3.290289525	1.742612778	7.975281479	16.51029487	0	5.164641542	0.765289431	1.839927249
hsa-miR-6862-2-34-5p	0	0	0	2.176874061	1.464149213	1.065974374	0.81611231	0.842546935	2.571555638	0	0	0.140285163	0	2.259130771	0	0.414885012	0	0	0	0	0	0.131649061	0	0	0	0.275244458	0	0	0	2.08083087	0	0	0	1.709185505	3.870669326	0	0	2.041145872	0	0	0	0	0.247806134	0.704393484	1.218650358	0	7.743542249	0
hsa-miR-650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1237-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45022188	0	0	0	0
hsa-miR-4725-5p	0	0	0	0	0	0	0	0	0	0	0.266555319	0	0	0	0	0	0	0	0	0	0	0.123683097	0.209095705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057934239	6.562716567	0	0	0	0
hsa-miR-4789-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.359921271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4776-2-32-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6829-5p	0	0	0	0	0	0	0.164808574	0	0	4.571411853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179628381	0
hsa-miR-7973-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200023903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4804-3p	0	0	0	0	0	0.536658805	0	0	0	0	1.77024006	0	0	0	0	0	0	0	0	0	0	0.141876293	0.236975132	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.474972452	0.189013678	0	2.272442278	0	0
hsa-miR-208a-5p	0	0	0	0	0	0	0	0	8.821570504	241.3705458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.840725478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-22-5p	95.43705812	10	20	5.660937974	51.08993351	5.993388792	40.23727948	6.953524845	20.00937511	472.6839856	57.84289522	129.5026213	101.9714206	22.87369906	6.033406952	11.55448172	97.38855585	83	128	46.66666667	59.17193709	112.061502	109.3207905	34.69139247	59	55.27395141	36.8153376	96.7955646	39.98179631	37.63589748	87.05276795	78	47.21799111	9.400520276	6.451115543	18.09219057	0	6.577025588	58.80919776	10.66466695	6.479911234	1.457663705	66.46443311	294.0855173	17.94739618	83.04743599	39.22956162	10.10853565
hsa-miR-138-1-3p	2.874013173	8	30	1.139361476	7.14889764	4.356123986	0.503096621	0.532736498	2.009639186	0	1.446481851	0	66.50310039	0	0	0	5.067301774	6	7	21	4.25	34.79823545	1.77837504	0	26	13.50451208	16.09413403	9.541547175	0	0	22.75242799	19	139.0362262	12.24916278	11.93456375	6.030730189	0	1.587557901	1.960306592	2.946815867	0	0.363796875	1.034121037	0.875246287	0	0	0	0
hsa-miR-19b-2-29-3p	545.4678794	1638	1831	562.1350637	368.8497482	689.4343765	373.0126929	1260.17362	2293.418366	18320.39014	802.0646378	204.1481807	1043.897152	503.362575	241.4045808	310.4728766	1698.25286	823	666	700.3333333	988.7568614	391.8687658	388.6774634	96.47910166	235	173.9135123	281.9897246	252.6296321	44.8643659	29.13163218	394.8288183	253	145759.1062	34.7534386	43.86758569	11.45838736	39.44257777	26.98848431	26.32411709	522.4283559	642.3620276	389.2507276	684.6912601	8241.860269	19.05526014	351.092332	61.37797856	203.5713467
hsa-miR-3617-5p	0	0	0	0.694351671	1.005530417	0.414114647	0.121901232	0	5.362234885	0	0	0.126256646	0	0	0	0	0	0	0	0	11.98837815	0	0.416744575	0	0	0.5	0	0	1.013363501	1.718947241	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302421885	0	0	3.164536501	0
hsa-miR-96-5p	2.576701465	13	360	0.833222006	53.32473612	1.772530494	9.593963198	4.294222028	219.4767997	41.14270668	0	150.0826171	414.3344679	15.24913271	24.13362781	191.288182	349.8042944	440	609	129.6666667	13.20084657	0.42642659	0	0.461781517	0	0	0	0.544186492	6.080181005	2.623656315	1.360199499	0	3.575329181	2.278914006	2.25789044	4.221511132	0	0	14.56227754	0	2.914514384	1.09841391	1.098931297	0.641165522	1.107863962	0	0	20.57373907
hsa-miR-891a-5p	0	144	485	5.498797104	14.39072919	4.918085528	5.8940688	187.8951115	26.66585906	0	0	0.805004198	1.880895769	2.259130771	0	0.6676138	0	2	0	0	6.114425506	0.687330838	0.487889978	0	0	0	0	1.451163979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487655319	0
hsa-miR-4749-3p	0	0	2	0.481408486	0	1.358264397	0.256368892	0	0	0	0	0.154313679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.658231183	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168250593	0	0	0	0.413745674	0
hsa-miR-301a-3p	878.7543036	5376	10224	528.9622916	315.1411626	1362.815576	7.972238093	808.0320316	902.8197323	25670.30612	553.8384078	216.0890257	693.7818392	72.57457602	422.1108109	364.7338248	783.6087822	880	269	562.3333333	117.2643997	355.3797135	699.8735098	168.6367015	671	97.25	126.75	78.71758903	0	0	322.6145903	306	2455.180382	2.563778257	7.096227097	2.412292075	0	3.628703773	1.400218994	70.16228255	207.7084518	13.05750504	562.8800366	745.7181911	1.218650358	2126.076337	22.61687739	60.32277854
hsa-miR-548at-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.049082123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.430376047	0	0	0	0
hsa-miR-503-3p	1.18924683	0	0	0	3.208117221	0	0.418768314	0	1.26080142	0	2.052231148	0	2.552644257	0	0	0	2.783079908	0	5	1.333333333	0.543968508	8.009048515	2.726416048	0	9	4.573425955	2.75	1.840285638	3.77708214	8.142381667	2.596744499	0	0	0	0	0	0	0	0	0	0	0	6.300583149	5.00568287	0	0	0	0
hsa-miR-4738-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.967361712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6865-5p	0	0	0	0	0	0	0	0	0	0	173.9088204	0	0	0	0	84.587546	0	0	0	0	0	0	0	0	0	5.541594826	12.04205957	0	18.42479092	79.97628215	0	0	0	0	64.51115543	0	0	0	0	1291.406973	58.50879087	0	406.6067612	0	18.39054177	0	333.8479384	0
hsa-miR-6770-2-37-5p	0	0	0	0	0.581319192	1.267543003	0.399052827	0	2.491904701	5.485694224	0.317327761	0	0	0	0	0	0	0	0	0	0	0	0.320613414	0	0	0	0	1.093491217	0	0	1.112890499	0	0	0	0	0	0	0	0	0	0	0	0.261183591	2.141029516	0	0	0	0
hsa-miR-298	0	0	0	0	0	0	0	0	1.869979106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4701-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	6.071413948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.105073808	0
hsa-miR-4796-5p	0	0	0	0	0	0.673163321	0.323479089	0	0	0	0	0	0	0	0	0	0	0	0	0	1.009079563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2116-3p	10.90142928	0	2	4.285182039	10.10147768	4.332225138	0.853329252	4.265260569	6.78759076	5.485694224	10.79221731	6.611757252	12.62887159	0	0	0	20.62870023	40	16	11.33333333	16.49902242	5.605034983	6.131111463	1.31182395	30	2.166627955	3.5	3.201481657	0	0	6.677342996	14	22.57212005	9.115656025	7.741338652	5.42765717	0	4.082291744	0	1.683894781	5.349359828	0	49.5942541	87.62514034	0	0	0.725632387	0
hsa-miR-6848-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.790138074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6849-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4712-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-211-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.1592564	0	0	0	0	0	0	31.49548174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.206725574	0	0	0	0
hsa-miR-199a-1-38-5p	31.4159371	10	1395	4.064866357	1695.27663	6.607412739	6059.842355	9.616674409	168.1178595	3.657129482	74.35482276	172.7712564	7.120533981	6.63619664	3.620044171	4.580087415	12.75439921	5	9	11.66666667	1379.186605	3127.563277	3618.011408	1278.409485	1855	280.1097053	1440.208658	813.8842899	0	1.990359963	3254.462784	3567	170.8669391	10.53997728	0	0	0	7.030613559	5.040788379	5.051684344	0.882878466	5.926356847	1.661580319	14.72000747	8.087406921	0	119.7390859	0.368704679
hsa-miR-6723-5p	9.117559031	3	4	4.04147035	8.966968572	4.588988426	0.489933418	3.519429472	18.20868069	29.25703586	9.598695885	9.46523893	5.508337608	14.11956732	0	1.228857809	10.3167772	16	7	8.666666667	9.408287937	8.61737126	6.373107988	5.717245745	3	2.343125054	3	3.137844362	2.763718639	4.794958093	4.822525497	0	10.55225267	29.62588208	19.67590241	0	0	9.978935375	8.121270167	0	6.118070729	0	2.791858496	41.48852794	0	2.995492094	1.232668641	0
hsa-miR-320a	818.8955465	2380	4072	1947.675917	1107.295912	1907.623623	5110.619652	2233.467824	1103.429133	1577.137089	1052.746549	1088.717549	1439.691361	921.7253546	704.4742562	845.970986	1949.962675	1923	1272	514	3137.547937	1212.145106	1095.20361	260.2710263	823	35827.74487	14016.95384	6235.381304	45142.48812	50433.64063	886.726419	783	191.0648644	4504.843262	4070.653908	11444.51668	8773.816538	8255.981465	14353.36487	2658.027912	670.0383721	1177.638436	1947.214704	5536.30089	59827.97753	40.1809112	17541.70676	1022.800678
hsa-miR-6832-5p	0	0	0	0	0	0.815317579	1.274431878	0	1.246652737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199083682	0
hsa-miR-6773-5p	0	0	0	0	0	0	0	0	1.807119722	0	0	0	0	0	0	0	0.911747077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1287-5p	22.79389758	9	29	11.95586257	7.989131043	12.52901569	22.50534493	16.52934895	22.13228633	307.1988765	7.757528521	5.118869739	4.433540026	3.388696157	36.67856075	3.012107963	3.263048548	6	6	6.333333333	19.45281544	28.79213058	24.26872434	5.894139726	25	8.426055855	6.720716817	4.420048387	1.566107229	3.528365389	35.11787798	11	0.817110564	2.563778257	3.225557772	0	6.471047915	3.628703773	6.160963575	12.0679126	7.427470445	2.677968975	3.410690637	13.40285832	13.95908592	5.371227204	6.744966163	1.92178008
hsa-miR-4799-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.697306102	0	0	0	0
hsa-miR-1911-5p	0	10	42	60.32373314	28.33063125	5.009668864	0.277487803	40.65928374	31.13992454	0	0	0	0	0	0	0	0	0	0	0	1.437631058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3118-4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-593-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7155-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	4.235870196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3690-1	0	0	0	1.270965182	1.382392872	0	0.55008098	0	2.223945367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.528365389	0	0	0	0	0	0	0	0	0	0	0	1.121202647	215.5189464	8.180248284	10.30313485	20.03880918	0	0
hsa-miR-4761-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2115-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058249844	0.529238299	0	1.23951397	0	0
hsa-miR-4735-3p	0	0	0	0	0	0	0	0	0.59709966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4711-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1305	11.7933644	8	14	7.970219241	12.88990504	7.002954802	0.92312078	7.054381275	21.9035203	10.97138845	0	0.551318044	4.299190328	0	0	0	11.58836893	14	0	2.666666667	4.535795304	10.2196112	1.581692624	0	0	2	4.25	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6878-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618452903	0	0	0	0
hsa-miR-1251-3p	0	0	8	17.11673058	4.826546003	26.14582962	4.17309075	0	0.537389694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3181	0	0	0	0	9.474385942	1.747993442	0.164808574	0	0	0	0.541941807	0.287685341	0	0	0	0	0	0	0	0	0	0.945801054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.015952492	0	1.180430793	3.026242214	0	0	0	0
hsa-miR-6731-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.87590369	0	1.121202647	0.145362318	0.412301935	0	0	0	0
hsa-miR-4467	2.675805368	0	0	0	0	0	1.339151901	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0.707578007	0.250914846	0	0	0	0	0	2.303098866	3.799778111	3.091362498	0	0	0	0	0	0	0	0	1.683894781	0	0.473083892	0	0.226816414	1.661795943	0	0.862420368	0.641077269
hsa-miR-3189-3p	0	0	0	0	0	0	0	0	0	0	1.863406009	0.476969553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.760689542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057735304	9.811762258	0	0	0	0
hsa-miR-941-2	243.6964963	823	1208	1648.420951	556.7674965	1155.206122	163.760926	1778.743434	931.1900914	58.51407172	954.7452704	152.5459866	691.632244	119.7339309	810.6849861	152.5099516	578.6364647	909	246	291.6666667	273.7357861	651.1053348	524.6218201	350.1978301	554	78.93068453	216.511179	454.5024642	4.329825867	3.437894481	607.7618672	346	6.20724386	40.73558786	43.86758569	20.50448264	11.70951528	29.71001214	20.44319732	685.4855005	1077.928961	656.8369251	1913.100668	1041.620423	35.23007399	34.29321984	313.9672433	171.3223973
hsa-miR-548ad-5p	0	2	2	2.90523845	0	2.765517155	0	1.622255222	1.899096926	0	0	0	0	0	0	0.368657343	0	0	0	0	2.218800168	0.181017459	0	0	0	0	0	0.713146446	0	0	0	0	1.421178852	0	0	1.206146038	0	0	0	0	0	0.48051542	0.430995308	3.06719183	0	3.615249079	0.701827061	0
hsa-miR-4288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6786-3p	0	0	2	2.381655985	4.320360428	4.956706483	2.439903366	0.639283798	1.180314787	0	1.127952878	0.154313679	0	0	0	0.287968434	1.741852029	2	0	0.666666667	1.10097499	2.101789482	0.929709119	0.523675284	2	0	0	0	0	0	1.607508499	0	0	0	0	0	0	0	0	3.227464997	0.941178477	0.48051542	1.436239401	4.037793236	0	0	1.730450828	0
hsa-miR-4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9600198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1277-5p	44.10123662	41	57	2.023819566	4.154611083	5.268983491	4.963630773	3.136948925	38.07160719	0	27.84888175	7.399071883	33.05002565	2.965109137	15.07213359	19.94117337	35.46034949	41	25	20	11.04440633	19.62910238	32.69792144	5.804300309	28	7.338510213	6.75	4.073351591	1.934603047	1.447534518	19.78471999	20	0.706239762	0	0	0	0	0	0	4.209736953	1.590262127	0	15.12953789	22.23790485	11.07863962	5.577812865	1.505083553	0
hsa-miR-191-5p	23879.38262	13658	32720	36351.54556	22629.31437	41077.77181	4484.738837	41024.25884	29540.83082	22045.17652	20877.91877	20056.71447	23325.92887	13927.5412	35639.76745	9267.641197	22346.52836	22881	28028	17543	11381.62497	22894.33211	21872.28828	13452.37568	18686	7576.400761	6277.650068	37976.0603	4219.645618	3093.74315	29237.24093	16977	17986.02971	16549.47351	14617.90526	10767.86875	4151.33131	10169.21553	4382.685452	11129.98321	21127.9283	61936.47581	103596.0874	21438.3889	14127.59203	38434.02284	87354.10928	7932.669851
hsa-miR-146a-5p	3.270428783	8	18	1.569247023	701.3310877	1.037201531	9.841414285	0.842546935	25.58330451	0	1709.884794	1042.694084	47.15674391	317.2666777	128.4318816	55.60867525	30.42649964	12	63	479.3333333	1231.624021	235.6852614	86.76672208	20180.6141	64	1.75	1.5	63535.93971	0	1.628476333	9.150432995	21	2206.760364	973.3811449	1531.49483	705.5954321	387.0302944	960.4725298	2178.740755	8798.350232	50586.09328	15943.59394	903.1645718	18101.69635	197.1997852	17.24990275	6118.525703	27.39733039
hsa-miR-374b-5p	44.69586003	423	412	800.9423077	2115.280186	1978.186434	588.8982333	2394.894849	4111.374145	2427.419694	355.0134024	1029.12119	48.63459059	2174.836954	357.5192051	120.7504061	368.9680734	1034	748	52	496.1986291	1203.684593	568.7251167	2088.126162	249	31.43146734	17.78801022	172.566124	125.0122064	69.5721278	44.63927447	32	140.97467	132.4618766	113.8621893	101.9193402	56.69870554	107.9539372	204.712017	4011.177694	7014.295385	22252.10076	1029.261291	1083.284315	73.11902148	4824.704836	4814.503204	39.42390053
hsa-miR-618	3.56774049	23	12	3.211240292	3.972491728	3.331517657	26.23527674	3.50959801	15.10259053	0	0.253862209	0.676336038	0	0	0	0.298251102	0	0	0	3	15.99010912	14.09758915	6.711768056	0	0	0	3.25	0	0	0	4.080598498	21	0	0	0	0	0	0	0	0	0	0	19.5538924	33.12339737	0	4.441591726	0	0
hsa-miR-6759-5p	0	0	0	0	0	0	0.950981168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.848642508	0	0	0	0	0	0	0	0	0	0.331479287	0	0	0.620270292	0
hsa-miR-190a-5p	138.8445674	129	115	22.09446722	32.39491807	31.58582753	5.015854119	34.42164326	77.46180036	50.28553038	4.919304837	94.15481402	7.254883679	33.32217888	18.30512902	6.560179446	62.62432787	201	66	226.6666667	50.13185858	148.4726252	130.3359236	18.47062117	75	47.31586423	32	9.684176464	0	0	137.8747674	73	4.419435947	0	0	0	0	0	0	0	1.23695981	0.96103084	80.33211047	50.86445022	0	13.53136084	70.04157453	16.43283956
hsa-miR-4327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4435-2	1.486558538	0	0	0	11.94618539	0	0	0	7.120961118	0	5.582303783	0.778626211	3.224392746	0	0	0.70659324	2.81185342	4	0	1.333333333	1.75	10.73784907	7.676935598	1.002744077	4	3.163456439	1.25	0	0	0	3.956943998	2	0	0	0	0	0	0	0	3.087140432	1.163117106	1.453116624	0.523637322	4.432245805	3.434378282	0	25.52428526	6.385193773
hsa-miR-1238-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.300603257	0
hsa-miR-4800-3p	0	0	0	0	0	0	0	0	0	0	0	0.756235749	0	0	3.961557772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.400340914	1.333921876	0.117774849	0	0	0	0	0
hsa-miR-8075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5006-3p	0	0	0	0	0	1.794496803	0.67222239	0	0	0	0	0.302590489	0	0	0	0	0	0	0	0	0	0	0.250914846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399537592	3.781701375	0	0	0.851897443	0.19341716
hsa-miR-6777-3p	0	0	0	0	0	0	0	0	0	0	0	0.211780996	0	0	0	0.874814219	0	0	0	0	0	0	0.432131124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302666163	0	0	0	0	4.920914069
hsa-miR-92a-2-42-3p	14876.18949	48286	23402	483930.7009	142164.2818	377464.3234	26434.73473	504925.6803	208484.2763	1175.767129	24516.38901	18045.11306	48356.21801	20316.36303	6805.933485	3418.274336	57701.31281	42620	21749	24275.66667	11151.12536	24835.58234	14603.53403	6315.638076	9664	8872.49237	12897.32971	9474.477046	1589.598837	1420.483717	22931.23239	7827	35621.51385	15549.88486	20852.90844	3006.318999	11907.96074	11877.65462	3809.155752	156671.114	50875.83617	83863.53211	63612.44823	5610.014683	1788.978726	7757.911353	54651.37712	159940.1023
hsa-miR-134-5p	442.3007169	2	20	24.48043171	155.7517418	13.42183935	1288.312356	69.42191235	28.69957965	0	172.9586349	28.21027864	24.1829456	0	317.9036274	697.6615452	17.30289895	24	13	14.66666667	27.08858365	265.6330637	299.887204	91.52989928	225	22.39993094	56.53211256	31.74421203	18.97753465	39.083432	384.0708768	258	0	0	0	0	0	0	0	0	0	1.655793622	0	6.328928168	16.39638664	0	1187.458576	0
