Name	HCT116_cell	HepG2_cell	MDA-DB-231_cell	Hep3B_cell	SW480_cell	A375_cell	HAF1608_cell	THP1_cell	HK1_cell	LNCaP_cell	HEK293_cell	IMR90_cell	C8166_cell	A2058_cell	BicR_cell	MCF7_cell	H460_cell	RVH6849_cell	HELF977_cell	NP460_cell	Jurkat_cell	SH-SY5Y_cell	Mammary_Epithelial_cell	HeLa_cell	SUP-T1_cell	DLD2_cell	A549_cell	143B_cell	DLD1_cell	MCF10A_cell	HDMYZ_cell	H1264_cell	H520_cell	ZR75-1_cell	Beas-2B_cell	DKS8_cell	Huh7_cell	DKO1_cell	U2OS_cell	MIHA_cell	Fadu_cell	LCLB-cell
hsa-miR-1323	0	2.587530323	0	0	0	51.5644659	0	0	0	0	15.79942976	3.066619236	0	9575.923393	0	3.590874433	0	6.177624152	0	0	2.449530325	0	0	7.142257687	0	0	8.671844901	0	54.57786933	394.6364141	5.863689456	0	3.802208007	1.987683924	0	36.36820509	0	36.66964841	0	0	0	0	
hsa-miR-466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-579-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-92a-1-5p	0	9.085759867	0	0	0	30.93867954	0	3.226336956	0	0	5.820559691	0	1.99481479	17.999856	0	0	44.45456618	9.266436228	0	7.086569533	61.67041196	8.196721311	0	5.927061711	12.30273286	0	7.460244831	0	0	0	49.75505492	24.60436288	2.874846576	0	0	0	0	0	0	3.723340879	2.688403304	7.394262053	
hsa-miR-572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-7852-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4711-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-500a-3p	14.87814797	29.80950023	3.730229782	22.42320054	3.025901719	51.5644659	32.258897	11.72528664	0	19.93429656	61.92155464	15.33309618	9.297700498	95.99923201	23.80142809	3.711268385	6.859488483	0	28.45112097	7.086569533	26.86423042	8.196721311	0	18.61409439	14.16392008	0	6.848718769	4.924070828	4.975368667	17.34665556	0	0	5.465382336	3.867182728	0	11.25375031	11.53145396	5.040649532	6.942323179	33.51006791	0	3.697131026	
hsa-miR-34a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-425-5p	19.83753062	52.09424211	26.11160848	33.63480081	15.12950859	36.09512613	38.7106764	244.9055783	97.42790335	39.86859312	96.2023337	58.26576549	209.4023818	29.99976	47.60285617	29.78003083	34.29744241	3.088812076	156.4811654	340.1553376	63.93210781	81.96721311	43.35655551	57.03277169	30.42759299	49.41913509	58.37759954	19.69628331	211.3248902	0	129.2674246	24.60436288	24.49259034	48.94977241	52.77787551	224.6192448	88.40781371	250.2196202	41.65393907	55.85011319	5.376806607	258.7991718	
hsa-miR-3180-4	0	0	0	0	0	20.62578636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4747-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6771-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-382-5p	0	13.07818009	3.730229782	74.74400179	3.025901719	108.2853784	58.06601461	5.121490678	4.428541061	1.993429656	29.76877853	131.8646272	20.6779008	89.99928001	6.800408024	24.024013	23.76196513	7.566013497	234.721748	42.5194172	44.0208708	0	17.49098065	17.04560612	40.01750156	11.40441579	18.43611794	0	18.68890645	0	5.863689456	0	8.675753669	15.46873091	87.96312586	1.846705973	28.82863491	9.159468067	27.76929272	119.1469081	2.688403304	7.394262053	
hsa-miR-3944-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-7854-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-548j-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-7158-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-369-3p	0	1.429936118	205.162638	0	0	0	0	0	0	0	0	3.066619236	1.190572617	0	0	0	0	0	0	0	0	0	0	0	1.551746089	0	0	0	2.189224071	0	117.2737891	0	0	1.958047534	0	3.046979452	0	0	0	3.723340879	0	0	
hsa-miR-331-5p	0	0	0	0	0	0	0	1.436982718	4.428541061	0	0	0	1.210775883	0	0	0	0	0	0	7.086569533	0	0	0	0	0	0	1.412060393	0	0	0	0	0	0	0	0	0	1.921908994	0	0	0	0	3.697131026	
hsa-miR-6846-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-580-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-30c-2-5p	270.2863548	253.4236802	417.7857356	67.26960161	78.67344469	531.1139987	161.294485	4398.730775	66.42811592	189.3758173	866.0408888	55.19914625	155.1871363	263.997888	302.6181571	160.1898561	205.6702979	103.4636785	533.4585183	42.5194172	195.5712147	213.1147541	213.006093	574.8096481	298.2918939	53.22060702	310.6930888	157.5702665	159.0042198	563.7663059	694.0983725	311.5473306	106.9669762	179.1702366	457.4082545	206.0389444	242.1605332	147.9689028	159.6734331	74.46681759	274.217137	528.6897368	
hsa-miR-509-1-3p	0	0	29.84183826	0	3.025901719	51.5644659	25.8071176	0	0	1.993429656	0	0	0	53.999568	13.60081605	1.181620358	0	3.088812076	0	0	1.658799146	0	0	0	0	0	0	4.924070828	0	21.68331946	0	0	0	7.734365455	0	0	0	0	0	7.446681759	0	22.18278616	
hsa-miR-30b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-16-2-3p	9.918765312	4.41913869	0	0	6.051803437	20.62578636	6.451779401	6.315341074	0	0	2.029658352	0	6.446665466	0	3.400204012	3.266766692	6.859488483	7.566013497	0	0	7.1748802	0	0	4.091318518	12.75319311	0	8.052716237	0	33.08321523	4.336663891	11.72737891	16.40290859	8.675753669	4.872344922	8.796312586	29.8972355	1.921908994	35.28454673	0	0	13.44201652	25.87991718	
hsa-miR-6511a-4-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4738-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4720-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6774-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-593-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-219a-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-299-3p	0	1.338026157	0	0	0	67.03380566	0	0	22.14270531	0	0	3.066619236	0	47.999616	0	0	6.859488483	0	0	56.69255627	1.359560381	0	0	0	0	0	1.318771786	0	0	0	0	0	2.119531645	0	0	0	0	0	0	0	5.376806607	36.97131026	
hsa-miR-892a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1296-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-23a-3p	1200.170603	1126.492601	5259.623993	235.4436057	2759.622367	9250.665182	4632.37761	1438.003815	3622.546588	249.178707	675.8856499	1683.573961	1736.259795	3521.971824	125.8075485	2650.86673	2112.321535	318.0876612	9211.050415	2296.048529	706.7092893	1500	6611.865986	4529.145866	72.99329089	2619.21416	3494.026609	4136.219495	2200.498612	2146.648626	2740.326118	3662.00215	3310.734396	2467.780371	3571.30291	2259.198317	372.8503448	1794.964029	2152.120185	256.9105207	755.4413283	1356.847087	
hsa-miR-6784-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4742-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4691-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4787-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-328-3p	0	0	0	0	0	0	12.9035588	1.782029323	0	0	0	0	0	0	0	0	0	0	35.56390122	0	0	0	0	0	0	0	0	0	0	0	2.371106653	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-508-3p	0	1.222573063	14.92091913	0	0	10.31289318	0	0	0	3.986859312	0	0	0	29.99976	20.40122407	0	0	0	0	0	0	0	0	0	2.276050543	0	0	0	1.737588296	26.01998335	0	0	0	3.867182728	17.59262517	7.089418452	0	0	0	3.723340879	0	7.394262053	
hsa-miR-548am-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-892b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3606-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-7973-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3681-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-532-3p	2.479691328	8.808481041	0	0	3.025901719	5.15644659	0	6.950932259	0	0	17.01941978	0	1.016969369	0	0	1.382414066	0	0	14.22556049	0	5.286496931	0	0	3.788758222	4.378101358	0	4.427945432	0	0	4.336663891	0	0	0	0	0	3.143904606	0	1.722209968	6.942323179	7.446681759	0	3.697131026	
hsa-miR-1248	0	1.481399716	0	3.73720009	0	0	0	0	402.9972366	1.993429656	2.927273885	0	5.346599811	0	0	4.037339504	0	6.147515169	0	680.3106752	0	0	10.55545667	23.67177386	22.70119133	0	3.142650249	0	0	0	0	0	0	8.853638294	826.8533831	0	0	0	0	0	161.3041982	7.394262053	
hsa-miR-328-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-887-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-9-3-5p	24.79691328	0	0	0	9.077705156	0	0	237.585739	0	21.92772621	54.09346048	0	171.0787968	0	23.80142809	3.26632104	20.57846545	66.39149899	0	0	1.960825375	344.2622951	0	1.463652181	171.6430662	0	4.533587572	4.924070828	0	4.336663891	53.74160157	0	24.49259034	7.734365455	0	0	63.42299679	0	20.82696954	0	5.376806607	77.63975155	
hsa-miR-6726-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-125b-2-5p	409.1490691	1.394919996	272.3067741	37.3720009	21.18131203	314.543242	787.1170869	0	8.857082123	1405.367907	42.93400804	254.5293966	15.84567042	65.999472	2009.520571	3.371227033	61.73539634	13.81358754	1372.766587	14.17313907	3.173168612	606.557377	17.03047616	147.5620424	12.65072297	34.21324737	215.8430015	521.9515078	11.39075075	2393.838468	14.36304718	192.6905462	195.1723198	1.554103358	61.5741881	7.089418452	19.21908994	10.08129906	145.7887868	0	77.9636958	7.394262053	
hsa-miR-4636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4783-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6089-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-323b-3p	0	1.865862441	0	0	0	5.15644659	0	1.455966482	0	0	0	0	9.297700498	41.999664	3.400204012	1.619724951	0	6.177624152	0	0	3.025764165	0	1.338367856	0	3.624665969	3.80147193	0	0	0	0	0	8.201454293	0	0	8.796312586	0	0	1.707112802	6.942323179	0	0	0	
hsa-miR-144-5p	0	0	11.19068935	0	0	0	0	1.436982718	0	7.973718623	0	0	0	0	37.40224413	0	0	0	0	0	0	0	0	1.350933721	0	0	0	0	0	8.673327782	0	0	0	1.577287281	0	0	0	0	0	0	0	0	
hsa-miR-320d-1	915.0061	5509.360123	369.2927484	553.1056133	7440.692326	8317.348349	10090.58298	1114.180299	6106.958124	540.2194367	2255.18688	861.7200054	569.2169574	9485.924113	571.2342741	834.4755651	7154.614191	1859.593138	12041.93695	6831.45303	7948.12668	7098.360656	984.4043214	2511.026806	5533.672253	8199.774953	5482.097961	10990.52609	4071.27049	1001.769359	5460.949409	6795.126371	4152.049934	818.1550895	3870.377538	3781.954231	249.8481692	3602.321041	10698.12002	1184.0224	3699.242946	1977.965099	
hsa-miR-6127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1244-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4720-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-7849-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-129-2-3p	0	0	0	0	0	0	6.451779401	0	0	0	0	0	1.281301115	0	0	0	0	0	7.112780244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-548ar-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-376c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-135b-3p	17.3578393	31.42179676	11.19068935	0	21.18131203	51.5644659	0	0	8.857082123	0	0	3.066619236	0	5.999952	0	2.295493446	13.71897697	12.3552483	0	0	0	0	148.050343	12.9698618	0	0	4.419165056	9.848141656	0	0	41.46254577	16.40290859	1.901104004	0	140.7410014	0	1.921908994	0	41.65393907	256.9105207	13.44201652	0	
hsa-miR-3613-5p	0	0	0	0	0	0	0	1.461302914	0	0	0	0	0	0	0	1.172866362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.36304718	0	0	0	0	0	0	2.940006685	0	3.723340879	0	0	
hsa-miR-150-3p	0	2.292169432	0	0	9.077705156	0	0	0	0	0	0	0	2.245390049	0	0	0	0	0	0	0	38.06872592	0	0	2.297530452	39.85649555	0	1.456059925	0	1.737588296	0	0	2.826302544	0	0	0	0	0	0	0	0	0	3.697131026	
hsa-miR-518d-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-411-3p	0	0	0	0	0	20.62578636	6.451779401	1.455966482	0	0	0	3.066619236	0	0	0	1.726430455	0	0	14.22556049	0	3.025764165	0	5.392497338	1.250292507	4.014736647	0	5.206373525	0	0	4.336663891	0	0	1.901104004	0	17.59262517	0	0	1.707112802	0	0	0	0	
hsa-miR-4765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6746-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3926-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-491-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6499-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6727-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-100-3p	0	0	74.60459564	0	3.025901719	5.15644659	0	0	44.28541061	0	0	6.133238473	0	0	0	0	48.01641938	0	0	28.34627813	0	0	15.97525216	23.66353992	0	7.60294386	17.99826479	108.3295582	4.975368667	0	66.85634618	323.9314895	32.99347876	0	35.18525034	2.144938961	0	0	48.59626225	0	32.26083964	0	
hsa-miR-6829-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-7112-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-501-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1302-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6855-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-20a-5p	404.1896865	688.092996	805.7296329	4877.046117	169.4504962	474.3930862	70.96957341	1485.701831	92.99936229	426.5939464	5989.292283	515.1920317	176.7712754	209.99832	496.4297858	141.0831964	85.67498369	26.20943958	49.7894617	177.1642383	320.9368284	114.7540984	192.7432346	289.8396706	488.0859883	152.0588772	161.8221008	187.1146915	1647.824151	30.35664724	279.987334	89.84243041	72.24778587	51.53072746	70.37050069	2244.460176	493.9306114	1778.324228	173.5580795	852.6450614	61.83327598	173.7651582	
hsa-miR-4674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1909-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-941-4	37.19536992	90.06237347	52.22321695	11.21160027	36.31082062	87.65959202	25.8071176	18.2165959	8.857082123	1.993429656	243.9019345	3.066619236	28.34489001	53.999568	0	22.72305505	6.859488483	9.266436228	56.90224195	21.2597086	90.59161184	16.39344262	20.19186221	51.25746489	27.58074235	22.80883158	19.34160904	147.7221248	56.18401407	17.34665556	124.3876373	20.08937817	6.334900303	33.46465576	123.1483762	78.64205045	13.45336296	57.85449403	55.53858543	11.17002264	2.688403304	3.697131026	
hsa-miR-2115-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-670-3p	0	0	0	0	0	0	0	0	0	0	0	0	3.166571096	0	0	0	0	0	0	0	0	57.37704918	0	2.634480961	20.15334445	0	0	0	0	4.336663891	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6855-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-2681-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-526a-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-8057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
